city,year,age,count,sex
MH,2005,0-14,1.0,female
MH,2006,0-14,2.0,female
MH,2007,0-14,1.0,female
MH,2008,0-14,2.0,female
MK,1995,0-14,2.0,female
MK,1996,0-14,3.0,female
MK,1997,0-14,1.0,female
MK,1998,0-14,5.0,female
MK,1999,0-14,1.0,female
MK,2000,0-14,1.0,female
MK,2001,0-14,1.0,female
MK,2002,0-14,3.0,female
MK,2003,0-14,0.0,female
MK,2004,0-14,0.0,female
MK,2005,0-14,2.0,female
MK,2006,0-14,3.0,female
MK,2007,0-14,4.0,female
MK,2008,0-14,2.0,female
ML,1995,0-14,31.0,female
ML,1996,0-14,21.0,female
ML,1997,0-14,15.0,female
ML,1998,0-14,11.0,female
ML,1999,0-14,21.0,female
ML,2000,0-14,14.0,female
ML,2002,0-14,39.0,female
ML,2003,0-14,29.0,female
ML,2004,0-14,29.0,female
ML,2005,0-14,33.0,female
ML,2006,0-14,30.0,female
ML,2007,0-14,30.0,female
ML,2008,0-14,37.0,female
MM,1995,0-14,58.0,female
MM,1996,0-14,55.0,female
MM,1997,0-14,54.0,female
MM,1998,0-14,73.0,female
MM,1999,0-14,58.0,female
MM,2000,0-14,72.0,female
MM,2001,0-14,98.0,female
MM,2002,0-14,109.0,female
MM,2003,0-14,154.0,female
MM,2004,0-14,120.0,female
MM,2005,0-14,147.0,female
MM,2006,0-14,171.0,female
MM,2007,0-14,159.0,female
MM,2008,0-14,180.0,female
MN,1994,0-14,10.0,female
MN,1995,0-14,30.0,female
MN,1996,0-14,17.0,female
MN,1997,0-14,12.0,female
MN,1998,0-14,32.0,female
MN,1999,0-14,25.0,female
MN,2000,0-14,32.0,female
MN,2001,0-14,25.0,female
MN,2002,0-14,16.0,female
MN,2003,0-14,19.0,female
MN,2004,0-14,18.0,female
MN,2005,0-14,15.0,female
MN,2006,0-14,16.0,female
MN,2007,0-14,23.0,female
MN,2008,0-14,18.0,female
MO,1995,0-14,0.0,female
MO,1996,0-14,0.0,female
MO,1997,0-14,4.0,female
MO,1998,0-14,1.0,female
MO,2000,0-14,0.0,female
MO,2001,0-14,1.0,female
MO,2002,0-14,1.0,female
MO,2003,0-14,0.0,female
MO,2004,0-14,0.0,female
MO,2005,0-14,0.0,female
MO,2006,0-14,1.0,female
MO,2007,0-14,2.0,female
MO,2008,0-14,2.0,female
MP,1995,0-14,0.0,female
MP,1996,0-14,1.0,female
MP,1998,0-14,0.0,female
MP,2000,0-14,0.0,female
MP,2001,0-14,0.0,female
MP,2002,0-14,0.0,female
MP,2003,0-14,1.0,female
MP,2004,0-14,0.0,female
MP,2005,0-14,0.0,female
MP,2006,0-14,0.0,female
MP,2007,0-14,0.0,female
MP,2008,0-14,0.0,female
MR,1997,0-14,125.0,female
MR,1999,0-14,7.0,female
MR,2004,0-14,14.0,female
MR,2006,0-14,16.0,female
MR,2007,0-14,21.0,female
MR,2008,0-14,16.0,female
MS,2003,0-14,0.0,female
MS,2004,0-14,0.0,female
MT,1995,0-14,0.0,female
MT,1996,0-14,0.0,female
MT,1997,0-14,0.0,female
MT,1998,0-14,0.0,female
MT,2001,0-14,0.0,female
MT,2002,0-14,0.0,female
MT,2003,0-14,0.0,female
MT,2004,0-14,0.0,female
MT,2005,0-14,0.0,female
MT,2006,0-14,0.0,female
MT,2007,0-14,0.0,female
MT,2008,0-14,0.0,female
MU,1995,0-14,2.0,female
MU,1998,0-14,0.0,female
MU,1999,0-14,0.0,female
MU,2000,0-14,1.0,female
MU,2002,0-14,1.0,female
MU,2003,0-14,1.0,female
MU,2004,0-14,0.0,female
MU,2006,0-14,1.0,female
MU,2007,0-14,0.0,female
MU,2008,0-14,0.0,female
MV,1995,0-14,1.0,female
MV,1996,0-14,1.0,female
MV,1997,0-14,3.0,female
MV,1998,0-14,1.0,female
MV,1999,0-14,3.0,female
MV,2000,0-14,0.0,female
MV,2001,0-14,1.0,female
MV,2002,0-14,1.0,female
MV,2003,0-14,0.0,female
MV,2004,0-14,0.0,female
MV,2005,0-14,1.0,female
MV,2006,0-14,0.0,female
MV,2007,0-14,1.0,female
MV,2008,0-14,0.0,female
MW,1995,0-14,65.0,female
MW,1996,0-14,92.0,female
MW,1997,0-14,84.0,female
MW,1998,0-14,85.0,female
MW,1999,0-14,80.0,female
MW,2000,0-14,66.0,female
MW,2001,0-14,74.0,female
MW,2003,0-14,76.0,female
MW,2004,0-14,78.0,female
MW,2005,0-14,84.0,female
MW,2006,0-14,80.0,female
MW,2007,0-14,109.0,female
MW,2008,0-14,166.0,female
MX,1996,0-14,243.0,female
MX,1998,0-14,268.0,female
MX,1999,0-14,151.0,female
MX,2000,0-14,176.0,female
MX,2001,0-14,146.0,female
MX,2002,0-14,149.0,female
MX,2003,0-14,184.0,female
MX,2004,0-14,102.0,female
MX,2005,0-14,125.0,female
MX,2006,0-14,153.0,female
MX,2007,0-14,140.0,female
MX,2008,0-14,126.0,female
MY,1995,0-14,58.0,female
MY,1996,0-14,77.0,female
MY,1997,0-14,51.0,female
MY,1998,0-14,45.0,female
MY,1999,0-14,32.0,female
MY,2000,0-14,41.0,female
MY,2001,0-14,36.0,female
MY,2002,0-14,30.0,female
MY,2003,0-14,196.0,female
MY,2004,0-14,227.0,female
MY,2005,0-14,208.0,female
MY,2006,0-14,3.0,female
MY,2007,0-14,226.0,female
MY,2008,0-14,240.0,female
MZ,1995,0-14,226.0,female
MZ,1996,0-14,205.0,female
MZ,1997,0-14,187.0,female
NC,1995,0-14,2.0,female
NC,1996,0-14,0.0,female
NC,1999,0-14,0.0,female
NC,2000,0-14,1.0,female
NC,2001,0-14,1.0,female
NC,2002,0-14,0.0,female
NC,2003,0-14,0.0,female
NC,2004,0-14,0.0,female
NC,2005,0-14,0.0,female
NC,2006,0-14,0.0,female
NC,2007,0-14,0.0,female
NC,2008,0-14,0.0,female
NE,1997,0-14,7.0,female
NE,1998,0-14,14.0,female
NE,2000,0-14,31.0,female
NE,2003,0-14,30.0,female
NE,2005,0-14,34.0,female
NE,2006,0-14,37.0,female
NE,2007,0-14,57.0,female
NE,2008,0-14,57.0,female
NG,1995,0-14,404.0,female
NG,1996,0-14,411.0,female
NG,1997,0-14,156.0,female
NG,1998,0-14,169.0,female
NG,2000,0-14,239.0,female
NG,2001,0-14,272.0,female
NG,2002,0-14,242.0,female
NG,2003,0-14,356.0,female
NG,2004,0-14,469.0,female
NG,2005,0-14,482.0,female
NG,2006,0-14,385.0,female
NG,2007,0-14,685.0,female
NG,2008,0-14,745.0,female
NI,1995,0-14,24.0,female
NI,1996,0-14,33.0,female
NI,1997,0-14,37.0,female
NI,1998,0-14,34.0,female
NI,1999,0-14,27.0,female
NI,2000,0-14,34.0,female
NI,2001,0-14,32.0,female
NI,2002,0-14,26.0,female
NI,2003,0-14,42.0,female
NI,2004,0-14,23.0,female
NI,2005,0-14,23.0,female
NI,2006,0-14,25.0,female
NI,2007,0-14,27.0,female
NI,2008,0-14,38.0,female
NL,1995,0-14,24.0,female
NL,1996,0-14,1.0,female
NL,1997,0-14,4.0,female
NL,1998,0-14,2.0,female
NL,1999,0-14,5.0,female
NL,2000,0-14,4.0,female
NL,2001,0-14,1.0,female
NL,2002,0-14,5.0,female
NL,2003,0-14,0.0,female
NL,2004,0-14,4.0,female
NL,2005,0-14,3.0,female
NL,2006,0-14,3.0,female
NL,2007,0-14,1.0,female
NL,2008,0-14,2.0,female
NO,1995,0-14,0.0,female
NO,1996,0-14,1.0,female
NO,1997,0-14,0.0,female
NO,1998,0-14,0.0,female
NO,1999,0-14,0.0,female
NO,2000,0-14,1.0,female
NO,2001,0-14,1.0,female
NO,2002,0-14,0.0,female
NO,2003,0-14,0.0,female
NO,2004,0-14,0.0,female
NO,2005,0-14,0.0,female
NO,2006,0-14,1.0,female
NO,2007,0-14,1.0,female
NO,2008,0-14,0.0,female
NP,1996,0-14,155.0,female
NP,1998,0-14,173.0,female
NP,1999,0-14,185.0,female
NP,2000,0-14,176.0,female
NP,2001,0-14,171.0,female
NP,2002,0-14,202.0,female
NP,2003,0-14,189.0,female
NP,2004,0-14,188.0,female
NP,2005,0-14,195.0,female
NP,2006,0-14,179.0,female
NP,2007,0-14,175.0,female
NP,2008,0-14,107.0,female
NR,1999,0-14,0.0,female
NR,2003,0-14,0.0,female
NR,2006,0-14,0.0,female
NR,2007,0-14,0.0,female
NR,2008,0-14,0.0,female
NU,2002,0-14,0.0,female
NU,2004,0-14,0.0,female
NU,2005,0-14,0.0,female
NU,2006,0-14,0.0,female
NU,2007,0-14,0.0,female
NZ,1995,0-14,1.0,female
NZ,1996,0-14,2.0,female
NZ,1997,0-14,0.0,female
NZ,1998,0-14,0.0,female
NZ,1999,0-14,1.0,female
NZ,2000,0-14,1.0,female
NZ,2001,0-14,3.0,female
NZ,2002,0-14,1.0,female
NZ,2003,0-14,7.0,female
NZ,2004,0-14,0.0,female
NZ,2005,0-14,1.0,female
NZ,2006,0-14,1.0,female
NZ,2007,0-14,1.0,female
NZ,2008,0-14,1.0,female
OM,1995,0-14,2.0,female
OM,1996,0-14,3.0,female
OM,1997,0-14,2.0,female
OM,1998,0-14,3.0,female
OM,1999,0-14,3.0,female
OM,2000,0-14,2.0,female
OM,2001,0-14,4.0,female
OM,2002,0-14,16.0,female
OM,2003,0-14,10.0,female
OM,2004,0-14,0.0,female
OM,2005,0-14,2.0,female
OM,2006,0-14,2.0,female
OM,2007,0-14,3.0,female
OM,2008,0-14,1.0,female
PA,1995,0-14,72.0,female
PA,1996,0-14,58.0,female
PA,1997,0-14,23.0,female
PA,1998,0-14,1.0,female
PA,1999,0-14,53.0,female
PA,2000,0-14,6.0,female
PA,2001,0-14,9.0,female
PA,2002,0-14,7.0,female
PA,2003,0-14,14.0,female
PA,2004,0-14,9.0,female
PA,2005,0-14,11.0,female
PA,2006,0-14,14.0,female
PA,2007,0-14,7.0,female
PA,2008,0-14,9.0,female
PE,1995,0-14,149.0,female
PE,1996,0-14,169.0,female
PE,1997,0-14,864.0,female
PE,1998,0-14,862.0,female
PE,1999,0-14,700.0,female
PE,2000,0-14,633.0,female
PE,2001,0-14,11.0,female
PE,2002,0-14,62.0,female
PE,2003,0-14,107.0,female
PE,2004,0-14,410.0,female
PE,2005,0-14,375.0,female
PE,2006,0-14,435.0,female
PE,2007,0-14,335.0,female
PE,2008,0-14,52.0,female
PF,1996,0-14,0.0,female
PF,1997,0-14,1.0,female
PF,1998,0-14,3.0,female
PF,1999,0-14,4.0,female
PF,2000,0-14,1.0,female
PF,2001,0-14,3.0,female
PF,2002,0-14,0.0,female
PF,2005,0-14,0.0,female
PF,2006,0-14,1.0,female
PF,2007,0-14,1.0,female
PF,2008,0-14,0.0,female
PG,1996,0-14,11.0,female
PG,1997,0-14,1.0,female
PG,1998,0-14,11.0,female
PG,1999,0-14,0.0,female
PG,2000,0-14,6.0,female
PG,2001,0-14,7.0,female
PG,2002,0-14,22.0,female
PG,2003,0-14,28.0,female
PG,2004,0-14,30.0,female
PG,2005,0-14,38.0,female
PG,2006,0-14,41.0,female
PG,2007,0-14,32.0,female
PG,2008,0-14,71.0,female
PH,1995,0-14,1.0,female
PH,1996,0-14,1.0,female
PH,1997,0-14,6.0,female
PH,1998,0-14,4.0,female
PH,2003,0-14,300.0,female
PH,2004,0-14,291.0,female
PH,2005,0-14,374.0,female
PH,2006,0-14,379.0,female
PH,2007,0-14,380.0,female
PH,2008,0-14,341.0,female
PK,1995,0-14,85.0,female
PK,1998,0-14,159.0,female
PK,1999,0-14,33.0,female
PK,2000,0-14,130.0,female
PK,2001,0-14,241.0,female
PK,2002,0-14,512.0,female
PK,2003,0-14,622.0,female
PK,2004,0-14,950.0,female
PK,2005,0-14,1447.0,female
PK,2006,0-14,1941.0,female
PK,2007,0-14,2443.0,female
PK,2008,0-14,2696.0,female
PL,1995,0-14,4.0,female
PL,1996,0-14,9.0,female
PL,1997,0-14,7.0,female
PL,1998,0-14,5.0,female
PL,1999,0-14,10.0,female
PL,2000,0-14,1.0,female
PL,2001,0-14,4.0,female
PL,2002,0-14,7.0,female
PL,2003,0-14,3.0,female
PL,2004,0-14,2.0,female
PL,2005,0-14,3.0,female
PL,2006,0-14,1.0,female
PL,2007,0-14,4.0,female
PL,2008,0-14,3.0,female
PR,1995,0-14,1.0,female
PR,1996,0-14,0.0,female
PR,1997,0-14,0.0,female
PR,1998,0-14,1.0,female
PR,1999,0-14,1.0,female
PR,2000,0-14,1.0,female
PR,2001,0-14,0.0,female
PR,2002,0-14,0.0,female
PR,2003,0-14,0.0,female
PR,2004,0-14,0.0,female
PR,2005,0-14,0.0,female
PR,2006,0-14,1.0,female
PR,2007,0-14,0.0,female
PR,2008,0-14,0.0,female
PS,1995,0-14,0.0,female
PS,1996,0-14,1.0,female
PS,2003,0-14,0.0,female
PS,2006,0-14,0.0,female
PS,2007,0-14,0.0,female
PS,2008,0-14,0.0,female
PT,1995,0-14,7.0,female
PT,1996,0-14,6.0,female
PT,1997,0-14,4.0,female
PT,1998,0-14,5.0,female
PT,1999,0-14,9.0,female
PT,2000,0-14,5.0,female
PT,2001,0-14,13.0,female
PT,2002,0-14,5.0,female
PT,2003,0-14,7.0,female
PT,2004,0-14,3.0,female
PT,2005,0-14,7.0,female
PT,2006,0-14,4.0,female
PT,2007,0-14,2.0,female
PT,2008,0-14,3.0,female
PW,1995,0-14,0.0,female
PW,1997,0-14,0.0,female
PW,1999,0-14,0.0,female
PW,2002,0-14,0.0,female
PW,2003,0-14,1.0,female
PW,2006,0-14,0.0,female
PW,2007,0-14,0.0,female
PY,1995,0-14,13.0,female
PY,1996,0-14,16.0,female
PY,1997,0-14,27.0,female
PY,1998,0-14,17.0,female
PY,1999,0-14,22.0,female
PY,2000,0-14,12.0,female
PY,2001,0-14,22.0,female
PY,2002,0-14,12.0,female
PY,2003,0-14,28.0,female
PY,2004,0-14,21.0,female
PY,2005,0-14,31.0,female
PY,2006,0-14,16.0,female
PY,2007,0-14,15.0,female
PY,2008,0-14,10.0,female
QA,1995,0-14,1.0,female
QA,1996,0-14,0.0,female
QA,1997,0-14,0.0,female
QA,1998,0-14,1.0,female
QA,1999,0-14,0.0,female
QA,2000,0-14,0.0,female
QA,2001,0-14,0.0,female
QA,2003,0-14,0.0,female
QA,2004,0-14,0.0,female
QA,2006,0-14,0.0,female
QA,2007,0-14,1.0,female
QA,2008,0-14,0.0,female
RO,1995,0-14,355.0,female
RO,1996,0-14,48.0,female
RO,1997,0-14,53.0,female
RO,1998,0-14,43.0,female
RO,1999,0-14,48.0,female
RO,2000,0-14,53.0,female
RO,2001,0-14,70.0,female
RO,2002,0-14,74.0,female
RO,2003,0-14,58.0,female
RO,2004,0-14,59.0,female
RO,2005,0-14,55.0,female
RO,2006,0-14,37.0,female
RO,2007,0-14,34.0,female
RO,2008,0-14,37.0,female
RS,2005,0-14,6.0,female
RS,2006,0-14,7.0,female
RS,2007,0-14,2.0,female
RS,2008,0-14,3.0,female
RU,1996,0-14,0.0,female
RU,1997,0-14,0.0,female
RU,1998,0-14,2.0,female
RU,1999,0-14,33.0,female
RU,2000,0-14,1.0,female
RU,2001,0-14,37.0,female
RU,2002,0-14,0.0,female
RU,2003,0-14,0.0,female
RU,2004,0-14,45.0,female
RU,2006,0-14,40.0,female
RU,2007,0-14,40.0,female
RU,2008,0-14,33.0,female
RW,1996,0-14,45.0,female
RW,1997,0-14,78.0,female
RW,1999,0-14,59.0,female
RW,2000,0-14,105.0,female
RW,2002,0-14,15.0,female
RW,2003,0-14,36.0,female
RW,2004,0-14,73.0,female
RW,2005,0-14,73.0,female
RW,2006,0-14,80.0,female
RW,2007,0-14,81.0,female
RW,2008,0-14,65.0,female
SA,1998,0-14,16.0,female
SA,1999,0-14,39.0,female
SA,2000,0-14,28.0,female
SA,2001,0-14,28.0,female
SA,2002,0-14,28.0,female
SA,2003,0-14,18.0,female
SA,2004,0-14,24.0,female
SA,2005,0-14,31.0,female
SA,2006,0-14,39.0,female
SA,2007,0-14,30.0,female
SA,2008,0-14,33.0,female
SB,1995,0-14,3.0,female
SB,1996,0-14,5.0,female
SB,1997,0-14,3.0,female
SB,1998,0-14,2.0,female
SB,2000,0-14,8.0,female
SB,2002,0-14,0.0,female
SB,2003,0-14,9.0,female
SB,2004,0-14,10.0,female
SB,2005,0-14,9.0,female
SB,2006,0-14,4.0,female
SB,2007,0-14,5.0,female
SB,2008,0-14,4.0,female
SC,1995,0-14,0.0,female
SC,1996,0-14,0.0,female
SC,1997,0-14,0.0,female
SC,1998,0-14,0.0,female
SC,2001,0-14,0.0,female
SC,2002,0-14,0.0,female
SC,2003,0-14,0.0,female
SC,2004,0-14,0.0,female
SC,2005,0-14,0.0,female
SC,2008,0-14,0.0,female
SD,1995,0-14,359.0,female
SD,1998,0-14,680.0,female
SD,1999,0-14,903.0,female
SD,2000,0-14,817.0,female
SD,2001,0-14,590.0,female
SD,2002,0-14,498.0,female
SD,2003,0-14,443.0,female
SD,2004,0-14,426.0,female
SD,2005,0-14,381.0,female
SD,2006,0-14,312.0,female
SD,2007,0-14,334.0,female
SD,2008,0-14,321.0,female
SE,1995,0-14,0.0,female
SE,1996,0-14,1.0,female
SE,1997,0-14,2.0,female
SE,1998,0-14,1.0,female
SE,1999,0-14,1.0,female
SE,2000,0-14,1.0,female
SE,2001,0-14,1.0,female
SE,2002,0-14,0.0,female
SE,2003,0-14,0.0,female
SE,2004,0-14,0.0,female
SE,2005,0-14,1.0,female
SE,2006,0-14,1.0,female
SE,2007,0-14,1.0,female
SE,2008,0-14,0.0,female
SG,1995,0-14,1.0,female
SG,1997,0-14,0.0,female
SG,1998,0-14,2.0,female
SG,1999,0-14,0.0,female
SG,2000,0-14,1.0,female
SG,2001,0-14,1.0,female
SG,2002,0-14,2.0,female
SG,2003,0-14,0.0,female
SG,2004,0-14,0.0,female
SG,2005,0-14,0.0,female
SG,2006,0-14,0.0,female
SG,2007,0-14,1.0,female
SG,2008,0-14,0.0,female
SI,1995,0-14,0.0,female
SI,1996,0-14,0.0,female
SI,1997,0-14,0.0,female
SI,1998,0-14,0.0,female
SI,1999,0-14,0.0,female
SI,2000,0-14,0.0,female
SI,2001,0-14,0.0,female
SI,2002,0-14,0.0,female
SI,2003,0-14,0.0,female
SI,2004,0-14,0.0,female
SI,2005,0-14,0.0,female
SI,2006,0-14,0.0,female
SI,2007,0-14,0.0,female
SI,2008,0-14,0.0,female
SK,1995,0-14,5.0,female
SK,1996,0-14,4.0,female
SK,1997,0-14,0.0,female
SK,1998,0-14,0.0,female
SK,1999,0-14,0.0,female
SK,2000,0-14,0.0,female
SK,2001,0-14,1.0,female
SK,2002,0-14,0.0,female
SK,2003,0-14,1.0,female
SK,2004,0-14,1.0,female
SK,2005,0-14,0.0,female
SK,2006,0-14,0.0,female
SK,2007,0-14,1.0,female
SK,2008,0-14,1.0,female
SL,1995,0-14,18.0,female
SL,1996,0-14,35.0,female
SL,1997,0-14,21.0,female
SL,1998,0-14,36.0,female
SL,2000,0-14,27.0,female
SL,2001,0-14,36.0,female
SL,2002,0-14,31.0,female
SL,2003,0-14,26.0,female
SL,2004,0-14,40.0,female
SL,2005,0-14,54.0,female
SL,2006,0-14,68.0,female
SL,2007,0-14,74.0,female
SM,1997,0-14,0.0,female
SM,2003,0-14,0.0,female
SM,2004,0-14,0.0,female
SN,1995,0-14,84.0,female
SN,1996,0-14,89.0,female
SN,1997,0-14,75.0,female
SN,1998,0-14,84.0,female
SN,1999,0-14,58.0,female
SN,2000,0-14,77.0,female
SN,2001,0-14,90.0,female
SN,2002,0-14,61.0,female
SN,2003,0-14,77.0,female
SN,2004,0-14,73.0,female
SN,2005,0-14,83.0,female
SN,2006,0-14,74.0,female
SN,2007,0-14,73.0,female
SN,2008,0-14,79.0,female
SO,1995,0-14,38.0,female
SO,1996,0-14,49.0,female
SO,1997,0-14,63.0,female
SO,1998,0-14,77.0,female
SO,1999,0-14,131.0,female
SO,2000,0-14,85.0,female
SO,2001,0-14,91.0,female
SO,2002,0-14,112.0,female
SO,2003,0-14,106.0,female
SO,2004,0-14,129.0,female
SO,2005,0-14,169.0,female
SO,2006,0-14,170.0,female
SO,2007,0-14,135.0,female
SO,2008,0-14,138.0,female
SR,1996,0-14,2.0,female
SR,1997,0-14,0.0,female
SR,2000,0-14,2.0,female
SR,2001,0-14,0.0,female
SR,2002,0-14,0.0,female
SR,2003,0-14,1.0,female
SR,2004,0-14,0.0,female
SR,2005,0-14,0.0,female
SR,2006,0-14,2.0,female
ST,2000,0-14,3.0,female
ST,2001,0-14,1.0,female
ST,2002,0-14,0.0,female
ST,2003,0-14,0.0,female
ST,2004,0-14,1.0,female
ST,2005,0-14,1.0,female
ST,2006,0-14,1.0,female
ST,2007,0-14,0.0,female
ST,2008,0-14,2.0,female
SV,1996,0-14,102.0,female
SV,1997,0-14,17.0,female
SV,1998,0-14,21.0,female
SV,1999,0-14,20.0,female
SV,2000,0-14,28.0,female
SV,2001,0-14,22.0,female
SV,2002,0-14,6.0,female
SV,2003,0-14,7.0,female
SV,2004,0-14,15.0,female
SV,2005,0-14,6.0,female
SV,2006,0-14,7.0,female
SV,2007,0-14,4.0,female
SV,2008,0-14,8.0,female
SY,1995,0-14,22.0,female
SY,1996,0-14,12.0,female
SY,1997,0-14,23.0,female
SY,1998,0-14,20.0,female
SY,2000,0-14,23.0,female
SY,2001,0-14,26.0,female
SY,2002,0-14,23.0,female
SY,2003,0-14,26.0,female
SY,2004,0-14,20.0,female
SY,2005,0-14,27.0,female
SY,2006,0-14,18.0,female
SY,2007,0-14,14.0,female
SY,2008,0-14,30.0,female
SZ,1995,0-14,5.0,female
SZ,1996,0-14,64.0,female
SZ,2000,0-14,10.0,female
SZ,2001,0-14,22.0,female
SZ,2002,0-14,9.0,female
SZ,2003,0-14,14.0,female
SZ,2004,0-14,17.0,female
SZ,2005,0-14,14.0,female
SZ,2006,0-14,35.0,female
SZ,2008,0-14,39.0,female
TC,2003,0-14,0.0,female
TC,2006,0-14,0.0,female
TD,1999,0-14,13.0,female
TD,2002,0-14,18.0,female
TD,2003,0-14,112.0,female
TD,2004,0-14,41.0,female
TD,2005,0-14,28.0,female
TD,2008,0-14,78.0,female
TG,1995,0-14,9.0,female
TG,1996,0-14,12.0,female
TG,1998,0-14,15.0,female
TG,1999,0-14,7.0,female
TG,2000,0-14,13.0,female
TG,2002,0-14,12.0,female
TG,2003,0-14,15.0,female
TG,2004,0-14,12.0,female
TG,2005,0-14,23.0,female
TG,2006,0-14,29.0,female
TG,2007,0-14,17.0,female
TG,2008,0-14,29.0,female
TH,1995,0-14,52.0,female
TH,1996,0-14,50.0,female
TH,1997,0-14,38.0,female
TH,1998,0-14,17.0,female
TH,1999,0-14,30.0,female
TH,2000,0-14,32.0,female
TH,2001,0-14,58.0,female
TH,2002,0-14,61.0,female
TH,2003,0-14,49.0,female
TH,2004,0-14,50.0,female
TH,2005,0-14,57.0,female
TH,2006,0-14,65.0,female
TH,2007,0-14,50.0,female
TH,2008,0-14,77.0,female
TJ,1996,0-14,5.0,female
TJ,1997,0-14,7.0,female
TJ,1998,0-14,2.0,female
TJ,2001,0-14,0.0,female
TJ,2002,0-14,6.0,female
TJ,2004,0-14,11.0,female
TJ,2005,0-14,26.0,female
TJ,2007,0-14,21.0,female
TJ,2008,0-14,25.0,female
TK,2007,0-14,0.0,female
TL,2002,0-14,20.0,female
TL,2003,0-14,13.0,female
TL,2004,0-14,19.0,female
TL,2005,0-14,8.0,female
TL,2006,0-14,8.0,female
TL,2007,0-14,10.0,female
TL,2008,0-14,4.0,female
TM,1995,0-14,2.0,female
TM,1996,0-14,2.0,female
TM,1997,0-14,0.0,female
TM,1998,0-14,2.0,female
TM,1999,0-14,2.0,female
TM,2000,0-14,19.0,female
TM,2001,0-14,3.0,female
TM,2002,0-14,3.0,female
TM,2003,0-14,5.0,female
TM,2004,0-14,2.0,female
TM,2005,0-14,3.0,female
TM,2006,0-14,5.0,female
TM,2007,0-14,6.0,female
TM,2008,0-14,4.0,female
TN,1998,0-14,12.0,female
TN,1999,0-14,15.0,female
TN,2000,0-14,7.0,female
TN,2001,0-14,9.0,female
TN,2002,0-14,6.0,female
TN,2003,0-14,7.0,female
TN,2004,0-14,7.0,female
TN,2005,0-14,7.0,female
TN,2006,0-14,3.0,female
TN,2007,0-14,11.0,female
TN,2008,0-14,7.0,female
TO,1995,0-14,0.0,female
TO,1996,0-14,0.0,female
TO,1997,0-14,0.0,female
TO,1998,0-14,1.0,female
TO,1999,0-14,0.0,female
TO,2001,0-14,0.0,female
TO,2003,0-14,0.0,female
TO,2005,0-14,0.0,female
TO,2006,0-14,0.0,female
TO,2007,0-14,0.0,female
TO,2008,0-14,0.0,female
TR,2004,0-14,2.0,female
TR,2005,0-14,50.0,female
TR,2006,0-14,56.0,female
TR,2007,0-14,63.0,female
TR,2008,0-14,57.0,female
TT,1995,0-14,0.0,female
TT,1996,0-14,0.0,female
TT,1998,0-14,1.0,female
TT,1999,0-14,0.0,female
TT,2000,0-14,0.0,female
TT,2001,0-14,5.0,female
TT,2002,0-14,0.0,female
TT,2003,0-14,1.0,female
TT,2004,0-14,2.0,female
TT,2005,0-14,0.0,female
TT,2006,0-14,1.0,female
TT,2007,0-14,0.0,female
TT,2008,0-14,1.0,female
TV,1995,0-14,0.0,female
TV,1998,0-14,6.0,female
TV,2003,0-14,0.0,female
TV,2006,0-14,0.0,female
TV,2007,0-14,2.0,female
TV,2008,0-14,0.0,female
TZ,1995,0-14,201.0,female
TZ,1996,0-14,221.0,female
TZ,1997,0-14,251.0,female
TZ,1998,0-14,240.0,female
TZ,1999,0-14,230.0,female
TZ,2000,0-14,257.0,female
TZ,2001,0-14,312.0,female
TZ,2002,0-14,241.0,female
TZ,2003,0-14,244.0,female
TZ,2004,0-14,280.0,female
TZ,2005,0-14,271.0,female
TZ,2006,0-14,293.0,female
TZ,2007,0-14,238.0,female
TZ,2008,0-14,233.0,female
UA,1995,0-14,21.0,female
UA,1996,0-14,13.0,female
UA,1997,0-14,22.0,female
UA,1998,0-14,36.0,female
UA,1999,0-14,25.0,female
UA,2000,0-14,41.0,female
UA,2001,0-14,18.0,female
UA,2003,0-14,29.0,female
UA,2006,0-14,16.0,female
UA,2007,0-14,7.0,female
UA,2008,0-14,24.0,female
UG,1995,0-14,402.0,female
UG,1996,0-14,455.0,female
UG,1997,0-14,375.0,female
UG,1998,0-14,467.0,female
UG,1999,0-14,434.0,female
UG,2000,0-14,400.0,female
UG,2001,0-14,334.0,female
UG,2002,0-14,371.0,female
UG,2003,0-14,377.0,female
UG,2004,0-14,371.0,female
UG,2005,0-14,371.0,female
UG,2006,0-14,363.0,female
UG,2007,0-14,343.0,female
UG,2008,0-14,382.0,female
US,1995,0-14,26.0,female
US,1996,0-14,21.0,female
US,1997,0-14,28.0,female
US,1998,0-14,15.0,female
US,1999,0-14,16.0,female
US,2000,0-14,14.0,female
US,2001,0-14,21.0,female
US,2002,0-14,15.0,female
US,2003,0-14,12.0,female
US,2004,0-14,19.0,female
US,2005,0-14,11.0,female
US,2006,0-14,11.0,female
US,2007,0-14,12.0,female
US,2008,0-14,22.0,female
UY,1995,0-14,2.0,female
UY,1996,0-14,4.0,female
UY,1997,0-14,5.0,female
UY,1998,0-14,2.0,female
UY,1999,0-14,4.0,female
UY,2000,0-14,2.0,female
UY,2001,0-14,4.0,female
UY,2002,0-14,1.0,female
UY,2003,0-14,1.0,female
UY,2004,0-14,2.0,female
UY,2005,0-14,1.0,female
UY,2006,0-14,4.0,female
UY,2007,0-14,1.0,female
UY,2008,0-14,4.0,female
UZ,1996,0-14,5.0,female
UZ,1998,0-14,0.0,female
UZ,1999,0-14,11.0,female
UZ,2000,0-14,11.0,female
